file_path,relative_path,suffix,size_bytes,keyword_score,filename_keyword_hits,content_keyword_hits_sample
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_path_metrics_v01\odd_even_vs_method_c_path_metrics_by_mask.csv,rl-training\v01\outputs\masked_path_metrics_v01\odd_even_vs_method_c_path_metrics_by_mask.csv,.csv,5617,2,metrics;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_path_metrics_v01\path_metric_explanation_of_odd_even_dominance.csv,rl-training\v01\outputs\masked_path_metrics_v01\path_metric_explanation_of_odd_even_dominance.csv,.csv,1619,2,metrics;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_policy_gradient_prototype_v01\baseline_surrogate_comparison.csv,rl-training\v01\outputs\masked_policy_gradient_prototype_v01\baseline_surrogate_comparison.csv,.csv,38161,2,rl;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_policy_gradient_prototype_v01\policy_metadata.json,rl-training\v01\outputs\masked_policy_gradient_prototype_v01\policy_metadata.json,.json,729,2,rl;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_policy_gradient_prototype_v01\rl_candidate_duplicate_similarity_audit.csv,rl-training\v01\outputs\masked_policy_gradient_prototype_v01\rl_candidate_duplicate_similarity_audit.csv,.csv,610,2,rl;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_policy_gradient_prototype_v01\rl_candidate_ood_audit.csv,rl-training\v01\outputs\masked_policy_gradient_prototype_v01\rl_candidate_ood_audit.csv,.csv,496,2,rl;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_policy_gradient_prototype_v01\rl_policy_best_orders.csv,rl-training\v01\outputs\masked_policy_gradient_prototype_v01\rl_policy_best_orders.csv,.csv,1076,2,rl;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_policy_gradient_prototype_v01\rl_policy_evaluation_rollouts.csv,rl-training\v01\outputs\masked_policy_gradient_prototype_v01\rl_policy_evaluation_rollouts.csv,.csv,10510,2,rl;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_policy_gradient_prototype_v01\run29_readiness_for_shortlist.md,rl-training\v01\outputs\masked_policy_gradient_prototype_v01\run29_readiness_for_shortlist.md,.md,560,2,rl;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_policy_gradient_prototype_v01\training_config.json,rl-training\v01\outputs\masked_policy_gradient_prototype_v01\training_config.json,.json,473,2,rl;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_policy_gradient_prototype_v01\training_log.csv,rl-training\v01\outputs\masked_policy_gradient_prototype_v01\training_log.csv,.csv,322693,2,rl;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_v01\masked_v01_same_mask_comparison_loaded.csv,rl-training\v01\outputs\masked_v01\masked_v01_same_mask_comparison_loaded.csv,.csv,2731,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_v01\masked_v01_teacher_scores_loaded.csv,rl-training\v01\outputs\masked_v01\masked_v01_teacher_scores_loaded.csv,.csv,20031,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_v01\method_c_masked_summary_by_mask.csv,rl-training\v01\outputs\masked_v01\method_c_masked_summary_by_mask.csv,.csv,967,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_v02_pgj\masked_v01_score_reproduction_audit.csv,rl-training\v01\outputs\masked_v02_pgj\masked_v01_score_reproduction_audit.csv,.csv,4476,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_v02_pgj\masked_v02_pgj_component_advantage_summary.csv,rl-training\v01\outputs\masked_v02_pgj\masked_v02_pgj_component_advantage_summary.csv,.csv,4659,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_v02_pgj\masked_v02_pgj_component_comparison.csv,rl-training\v01\outputs\masked_v02_pgj\masked_v02_pgj_component_comparison.csv,.csv,46879,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_v02_pgj\masked_v02_pgj_same_mask_5strategy_comparison.csv,rl-training\v01\outputs\masked_v02_pgj\masked_v02_pgj_same_mask_5strategy_comparison.csv,.csv,13424,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\masked_v02_pgj\masked_v02_pgj_teacher_score_compatible.csv,rl-training\v01\outputs\masked_v02_pgj\masked_v02_pgj_teacher_score_compatible.csv,.csv,6740,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_candidates\known_teacher_reference_orders.csv,rl-training\v01\outputs\method_c_candidates\known_teacher_reference_orders.csv,.csv,1406,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_policy\method_c_policy_orders.csv,rl-training\v01\outputs\method_c_policy\method_c_policy_orders.csv,.csv,1816,2,rl,n32
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_search\method_c_best_weights.csv,rl-training\v01\outputs\method_c_search\method_c_best_weights.csv,.csv,1957,2,rl,rl
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_search\method_c_vs_baselines_test.csv,rl-training\v01\outputs\method_c_search\method_c_vs_baselines_test.csv,.csv,119734,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_search\method_c_vs_baselines_train.csv,rl-training\v01\outputs\method_c_search\method_c_vs_baselines_train.csv,.csv,40224,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_search\method_c_weight_trials_test.csv,rl-training\v01\outputs\method_c_search\method_c_weight_trials_test.csv,.csv,38065,2,rl,rl
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_search\method_c_weight_trials_train.csv,rl-training\v01\outputs\method_c_search\method_c_weight_trials_train.csv,.csv,37375,2,rl,rl
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\method_c_v02_30case_scan_orders_for_fea.csv,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\method_c_v02_30case_scan_orders_for_fea.csv,.csv,13595,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\method_c_v02_30case_scan_orders_for_fea.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\method_c_v02_30case_scan_orders_for_fea.json,.json,33873,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_00_no_mask_reference__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_00_no_mask_reference__method_c_v02_neighbor_delay_keep_jump.json,.json,1103,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_00_no_mask_reference__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_00_no_mask_reference__method_c_v02_parity_global_keep_jump.json,.json,1100,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_00_no_mask_reference__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_00_no_mask_reference__method_c_v02_parity_global_no_jump.json,.json,1094,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_00_no_mask_reference__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_00_no_mask_reference__method_c_v02_parity_global_reduced_jump.json,.json,1109,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_00_no_mask_reference__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_00_no_mask_reference__method_c_v02_parity_plus_neighbor_delay.json,.json,1109,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_01_random_sparse_remove_6__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_01_random_sparse_remove_6__method_c_v02_neighbor_delay_keep_jump.json,.json,1005,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_01_random_sparse_remove_6__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_01_random_sparse_remove_6__method_c_v02_parity_global_keep_jump.json,.json,1002,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_01_random_sparse_remove_6__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_01_random_sparse_remove_6__method_c_v02_parity_global_no_jump.json,.json,996,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_01_random_sparse_remove_6__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_01_random_sparse_remove_6__method_c_v02_parity_global_reduced_jump.json,.json,1011,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_01_random_sparse_remove_6__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_01_random_sparse_remove_6__method_c_v02_parity_plus_neighbor_delay.json,.json,1011,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_02_random_sparse_remove_10__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_02_random_sparse_remove_10__method_c_v02_neighbor_delay_keep_jump.json,.json,937,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_02_random_sparse_remove_10__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_02_random_sparse_remove_10__method_c_v02_parity_global_keep_jump.json,.json,934,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_02_random_sparse_remove_10__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_02_random_sparse_remove_10__method_c_v02_parity_global_no_jump.json,.json,928,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_02_random_sparse_remove_10__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_02_random_sparse_remove_10__method_c_v02_parity_global_reduced_jump.json,.json,943,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_02_random_sparse_remove_10__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_02_random_sparse_remove_10__method_c_v02_parity_plus_neighbor_delay.json,.json,943,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_03_block_missing_center__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_03_block_missing_center__method_c_v02_neighbor_delay_keep_jump.json,.json,968,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_03_block_missing_center__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_03_block_missing_center__method_c_v02_parity_global_keep_jump.json,.json,965,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_03_block_missing_center__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_03_block_missing_center__method_c_v02_parity_global_no_jump.json,.json,959,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_03_block_missing_center__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_03_block_missing_center__method_c_v02_parity_global_reduced_jump.json,.json,974,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_03_block_missing_center__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_03_block_missing_center__method_c_v02_parity_plus_neighbor_delay.json,.json,974,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_04_edge_missing_left__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_04_edge_missing_left__method_c_v02_neighbor_delay_keep_jump.json,.json,1007,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_04_edge_missing_left__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_04_edge_missing_left__method_c_v02_parity_global_keep_jump.json,.json,1004,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_04_edge_missing_left__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_04_edge_missing_left__method_c_v02_parity_global_no_jump.json,.json,998,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_04_edge_missing_left__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_04_edge_missing_left__method_c_v02_parity_global_reduced_jump.json,.json,1013,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_04_edge_missing_left__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_04_edge_missing_left__method_c_v02_parity_plus_neighbor_delay.json,.json,1013,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_05_multi_island__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_05_multi_island__method_c_v02_neighbor_delay_keep_jump.json,.json,932,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_05_multi_island__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_05_multi_island__method_c_v02_parity_global_keep_jump.json,.json,929,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_05_multi_island__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_05_multi_island__method_c_v02_parity_global_no_jump.json,.json,923,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_05_multi_island__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_05_multi_island__method_c_v02_parity_global_reduced_jump.json,.json,938,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_05_multi_island__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_all_30\mask_05_multi_island__method_c_v02_parity_plus_neighbor_delay.json,.json,938,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_00_no_mask_reference__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_00_no_mask_reference__method_c_v02_neighbor_delay_keep_jump.json,.json,1103,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_00_no_mask_reference__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_00_no_mask_reference__method_c_v02_parity_global_no_jump.json,.json,1094,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_00_no_mask_reference__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_00_no_mask_reference__method_c_v02_parity_global_reduced_jump.json,.json,1109,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_00_no_mask_reference__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_00_no_mask_reference__method_c_v02_parity_plus_neighbor_delay.json,.json,1109,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_01_random_sparse_remove_6__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_01_random_sparse_remove_6__method_c_v02_neighbor_delay_keep_jump.json,.json,1005,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_01_random_sparse_remove_6__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_01_random_sparse_remove_6__method_c_v02_parity_global_no_jump.json,.json,996,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_01_random_sparse_remove_6__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_01_random_sparse_remove_6__method_c_v02_parity_global_reduced_jump.json,.json,1011,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_01_random_sparse_remove_6__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_01_random_sparse_remove_6__method_c_v02_parity_plus_neighbor_delay.json,.json,1011,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_02_random_sparse_remove_10__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_02_random_sparse_remove_10__method_c_v02_neighbor_delay_keep_jump.json,.json,937,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_02_random_sparse_remove_10__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_02_random_sparse_remove_10__method_c_v02_parity_global_no_jump.json,.json,928,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_02_random_sparse_remove_10__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_02_random_sparse_remove_10__method_c_v02_parity_global_reduced_jump.json,.json,943,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_02_random_sparse_remove_10__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_02_random_sparse_remove_10__method_c_v02_parity_plus_neighbor_delay.json,.json,943,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_03_block_missing_center__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_03_block_missing_center__method_c_v02_neighbor_delay_keep_jump.json,.json,968,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_03_block_missing_center__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_03_block_missing_center__method_c_v02_parity_global_no_jump.json,.json,959,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_03_block_missing_center__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_03_block_missing_center__method_c_v02_parity_global_reduced_jump.json,.json,974,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_03_block_missing_center__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_03_block_missing_center__method_c_v02_parity_plus_neighbor_delay.json,.json,974,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_04_edge_missing_left__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_04_edge_missing_left__method_c_v02_neighbor_delay_keep_jump.json,.json,1007,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_04_edge_missing_left__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_04_edge_missing_left__method_c_v02_parity_global_no_jump.json,.json,998,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_04_edge_missing_left__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_04_edge_missing_left__method_c_v02_parity_global_reduced_jump.json,.json,1013,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_04_edge_missing_left__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_04_edge_missing_left__method_c_v02_parity_plus_neighbor_delay.json,.json,1013,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_05_multi_island__method_c_v02_neighbor_delay_keep_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_05_multi_island__method_c_v02_neighbor_delay_keep_jump.json,.json,932,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_05_multi_island__method_c_v02_parity_global_no_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_05_multi_island__method_c_v02_parity_global_no_jump.json,.json,923,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_05_multi_island__method_c_v02_parity_global_reduced_jump.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_05_multi_island__method_c_v02_parity_global_reduced_jump.json,.json,938,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_05_multi_island__method_c_v02_parity_plus_neighbor_delay.json,rl-training\v01\outputs\method_c_v02_30case_fea_handoff\scan_orders_remaining_24\mask_05_multi_island__method_c_v02_parity_plus_neighbor_delay.json,.json,938,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_scoring\masked_v01_score_reproduction_audit.csv,rl-training\v01\outputs\method_c_v02_30case_scoring\masked_v01_score_reproduction_audit.csv,.csv,4476,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_30case_same_mask_9strategy_comparison.csv,rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_30case_same_mask_9strategy_comparison.csv,.csv,18532,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_30case_teacher_scores_compatible.csv,rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_30case_teacher_scores_compatible.csv,.csv,23393,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_component_advantage_summary.csv,rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_component_advantage_summary.csv,.csv,31006,2,rl,teacher
